"ensembl_gene_id"	"hgnc_symbol"	"padj"	"SC01_day3/SC01_day0"	"SC01_day8/SC01_day3"	"SC01_day8/SC01_day0"	"SC07_day3/SC07_day0"	"SC07_day8/SC07_day3"	"SC07_day8/SC07_day0"	"SC10_day3/SC10_day0"	"SC10_day8/SC10_day3"	"SC10_day8/SC10_day0"	"SC07_day0/SC01_day0"	"SC10_day0/SC01_day0"	"SC10_day0/SC07_day0"	"SC07_day3/SC01_day3"	"SC10_day3/SC01_day3"	"SC10_day3/SC07_day3"	"SC07_day8/SC01_day8"	"SC10_day8/SC01_day8"	"SC10_day8/SC07_day8"
"ENSG00000203727"	"SAMD5"	9.05695505238664e-30	-1.30647760623281	1.0579957426926	-1.23486092950415	-1.37813443484141	-1.03457779385619	-1.42578728323547	-1.13223781533907	-1.05543112341611	-1.19499902941752	-2.41802521317858	-3.64719536292468	-1.50833636599277	-2.5506474773838	-3.16078323128698	-1.23920818510326	-2.791884913613	-3.52946215614833	-1.2641861199002
"ENSG00000154065"	"ANKRD29"	9.48403243367703e-30	-1.33818632210493	-1.16032199769764	-1.55272702655645	1.19880932742144	1.05301876734641	1.2623687202447	1.03839680485592	1.04275453104631	1.08279297328752	-1.49701001048671	-1.21198081865544	1.23517632246645	1.07162292404819	1.14652672698008	1.06989753695165	1.3093526534042	1.38721825288799	1.05946877587283
"ENSG00000115306"	"SPTBN1"	1.0302631823856e-29	1.10285146344678	1.17329207267241	1.29396687939727	1.01090964667807	-1.02614435221065	-1.01507029395025	1.10287256499791	1.08823505433863	1.20018458569908	1.30905891807742	1.38892381621851	1.06100939922428	1.19992612986932	1.388950391372	1.15752991521508	-1.00336762730339	1.2882593685182	1.29259774594147
"ENSG00000111666"	"CHPT1"	1.05094141832124e-29	-1.00968403565535	1.01094408316678	1.00124796220098	1.04816343108336	1.0171123835741	1.0661000057644	1.07489021641833	-1.00740500274026	1.06698915877379	1.06634156334217	1.26493361846546	1.18623681374742	1.12852408063568	1.37283181302794	1.21648428827026	1.13540979831499	1.34798821912631	1.18722616374
"ENSG00000133872"	"SARAF"	1.07786178376362e-29	1.02774034441174	1.05281688551559	1.08202238852229	1.08696300885461	-1.0129061445699	1.07311325405786	1.09881735985976	1.05685150121244	1.16128677632607	1.23503731697226	1.56550199458382	1.26757464982654	1.30620529339274	1.67376981734465	1.28139874016066	1.22486829122731	1.68018405525332	1.3717263050134
"ENSG00000179104"	"TMTC2"	1.0926485119025e-29	1.18695907290673	-1.01359932440788	1.17103380430933	-1.40618399426393	-1.11192340098933	-1.56356888931871	-1.14163725579374	-1.05582895938117	-1.20537367577548	-1.49425115425225	-2.98542025244099	-1.99793739087654	-2.49402897540586	-4.04547342000752	-1.62206352047261	-2.7359619464222	-4.21402016397941	-1.54023347053129
"ENSG00000106665"	"CLIP2"	1.13797300903158e-29	-1.06913018016957	-1.11031996932245	-1.18707658884758	-1.15463241998152	-1.10076180227429	-1.27097526358319	-1.0937665734952	-1.0190763205163	-1.1146316152212	-1.46835027261881	-1.85389775505024	-1.26257187376947	-1.58577959924906	-1.89661786072687	-1.19601605521032	-1.5721284475721	-1.74075798358782	-1.10726193287586
"ENSG00000105323"	"HNRNPUL1"	1.17814983645463e-29	-1.05313841149477	-1.06689765257655	-1.12359089906196	1.04565063037272	1.05187908281691	1.09989802602337	1.01943651633546	-1.00917125658829	1.01017197000029	-1.12325001249664	-1.05934818900476	1.06032183200494	-1.02000987252441	1.01346069647027	1.03373991581514	1.10023182567272	1.07143245607108	-1.02687931417277
"ENSG00000188130"	"MAPK12"	1.19564461612241e-29	-1.14806153998652	-1.21185144171394	-1.391280032409	-1.16177558354941	-1.02082571699569	-1.18597039306491	1.01401489841393	1.00705313331661	1.02116688067747	-1.2189925074025	-1.23463177959603	-1.01282967048489	-1.23355384907896	-1.06054218321236	1.16313511014013	-1.03910714555725	1.15073102306569	1.19573282868197
"ENSG00000169224"	"GCSAML"	1.39342895858769e-29	1.33251746498825	1.1852211270445	1.57932785165986	-1.35001398607664	-1.2400882444158	-1.67413647393056	1.0537126331197	1.11743425240198	1.17745458843663	1.16243394767131	-1.43626117884147	-1.66955875200773	-1.54754359852384	-1.81628562184416	-1.17365715807727	-2.27454675257452	-1.92646689246328	1.1806830221028
"ENSG00000261594"	"TPBGL"	1.70494062012904e-29	1.28050268159835	-1.00620429125538	1.27260705676453	-1.06283173876964	1.03727670042614	-1.02463666477131	-1.05095846682442	1.02807555595284	-1.02225800500662	1.01523078739542	-1.1126866210226	-1.12963371438513	-1.34054139066635	-1.49740373390606	-1.11701417377477	-1.2843974654797	-1.4475304668939	-1.12701130747971
"ENSG00000106348"	"IMPDH1"	1.72681581779595e-29	-1.09883832123649	-1.09487001193148	-1.20308512588296	-1.01062792864263	1.04487354291642	1.03388548179129	-1.00233896631149	1.0108513651473	1.00849253508235	-1.26041369551284	-1.17359304567282	1.07397849719725	-1.15923267118639	-1.07052877346538	1.08285989122354	-1.01331464454066	1.03383568349793	1.04760083813715
"ENSG00000081189"	"MEF2C"	1.81128268200222e-29	-1.09798274629515	1.02333921375066	-1.07294114360273	-1.01746775729284	1.00549958392102	-1.01190271340058	-1.0280401076474	-1.02060063933056	-1.04921839112239	-1.21288298868084	-1.10728956492506	1.09536206887575	-1.12394237388134	-1.03675407228703	1.08409738039608	-1.14388342231192	-1.08280736808752	1.05640528133113
"ENSG00000084234"	"APLP2"	1.84396880676653e-29	-1.18519507594138	-1.17445763112796	-1.39196140131464	1.00413547997706	-1.01556875614289	-1.01138618880999	1.04996358932787	1.01409828137606	1.06476627144483	-1.407442893236	-1.26957773636816	1.10859134727916	-1.18262929117271	-1.02022325960501	1.159186756466	-1.02263489663814	1.16740669658618	1.19383082649807
"ENSG00000087087"	"SRRT"	1.89259955833162e-29	1.00065633811906	1.04783142180076	1.04851915350524	1.04980497808816	1.07699731516148	1.1306371428441	1.00114847419629	-1.00566831168593	-1.00451465252771	1.00138508927212	1.0874828206895	1.08597864332088	1.05056952287653	1.08801765918404	1.03564555747341	1.07981162998913	1.03249928773998	-1.04582312337736
"ENSG00000125835"	"SNRPB"	2.03597812033406e-29	-1.1763744930748	-1.10081180167683	-1.29496692516833	1.0255408557831	1.08705978628777	1.11482422351695	-1.02593431642562	-1.02345080111661	-1.04999329803882	-1.31808407719811	-1.21139467091434	1.08807154996252	-1.09255811673414	-1.05647595297454	1.03415332233356	1.09527193432133	1.01809074705343	-1.07580973257176
"ENSG00000116830"	"TTF2"	2.15491546152533e-29	-1.04753832391228	-1.05952704635487	-1.10989518627832	1.04322661993117	1.05722969967007	1.10293016607765	-1.00720908384089	-1.04118029741366	-1.0486862534712	-1.09220729245198	-1.01602429674714	1.07498147037304	1.00056085731676	1.02363751287545	1.02306372010252	1.12079171288316	1.04167513854142	-1.07595129365621
"ENSG00000262223"	""	2.16658851324011e-29	-1.14426338109845	1.05680292585632	-1.0827594749241	1.07024943331012	1.01910851036237	1.09070030569684	1.02334066807301	1.0319957626497	1.05608323319846	1.02892031994346	1.11919281816873	1.0877351690656	1.26006442503736	1.31054261648829	1.04006000839952	1.2151200074696	1.2797792226889	1.05321220523226
"ENSG00000101160"	"CTSZ"	2.1830676385061e-29	-1.16318841612858	-1.19131529506002	-1.38572415117062	1.0434622570387	-1.04249892036901	1.00092406490872	1.12140469933287	1.08224414249706	1.21363366722167	-1.18261539561911	-1.02753261580403	1.15092735493728	1.02632116455696	1.26945357840098	1.23689700869511	1.1728281699781	1.63669888184219	1.39551464036949
"ENSG00000113569"	"NUP155"	2.23941964277933e-29	1.04083702493106	-1.00589310535005	1.03473919782843	1.03732915173269	1.05988202013807	1.09944651688656	1.00884466293246	-1.01998857162518	-1.01104620870009	1.02530651929331	1.13877716835053	1.1106699771454	1.02185098766541	1.10377440563845	1.08017158955848	1.08942396668056	1.08852108286323	-1.0008294591915
"ENSG00000184640"	"SEPT9"	2.32882763764892e-29	1.1232700414352	-1.11067822138635	1.01133705496911	-1.00918746349972	-1.04855461909551	-1.05818817638591	1.04959062424037	1.02629152270143	1.0771859599648	-1.0289630402599	-1.13771859758231	-1.10569432823839	-1.16642225802211	-1.21758444362324	-1.04386249083405	-1.10118072265636	-1.06816930281943	1.0309046700273
"ENSG00000161203"	"AP2M1"	2.46769607759887e-29	1.10635518482135	1.14890718421028	1.27109942012953	-1.01130519458405	-1.05407973975445	-1.06599631631947	1.00443337396996	1.01449304057878	1.01899066761758	1.12483857002298	1.02232708632817	-1.10027268676114	1.00534098090438	-1.07741637924865	-1.08317083955629	-1.20460600804809	-1.2201674816797	-1.01291830982715
"ENSG00000118705"	"RPN2"	2.47267398905488e-29	-1.01630695292113	-1.08803413953618	-1.10577666102617	1.03430904746222	1.00635042108826	1.04087734544901	-1.00722121224923	-1.00378329607764	-1.01103182831085	-1.12456283864764	-1.14245714089775	-1.01591222974398	-1.0698145684425	-1.13224362294324	-1.05835502370436	1.02348916043901	-1.04456946202565	-1.06910552170887
"ENSG00000177189"	"RPS6KA3"	2.73472804296651e-29	-1.27460129133014	-1.07709190087444	-1.3728627277358	-1.01906007400758	1.02195338947321	1.00283920010157	-1.03942536107603	-1.05054506053454	-1.09196317887275	-1.33151835900734	-1.23802387343234	1.07551912978527	-1.06456599934592	-1.00959682091664	1.05444666354969	1.03397790230862	1.01552378758353	-1.01817201620555
"ENSG00000107566"	"ERLIN1"	2.84172360858738e-29	-1.01186319649584	-1.0811565828556	-1.09398255584078	-1.00070675115536	1.02534740238906	1.02462324872422	1.0239015268819	-1.01524508649772	1.0085264538576	-1.17862344641408	-1.158904601866	1.01701507140133	-1.16562836160177	-1.11858166584697	1.04205924090413	-1.05147868540017	-1.05038859135287	1.00103780073039
"ENSG00000149115"	"TNKS1BP1"	2.90485649919786e-29	1.09697081421005	-1.10642019934443	-1.00861407159787	-1.00537096401277	1.03430734064268	1.02878179066801	1.03917041696507	1.05972475212051	1.10123461252928	-1.06908345831465	-1.00865076209631	1.059914391075	-1.17905216777388	-1.06475360507454	1.10734742963499	-1.03029909485884	1.10119455421737	1.13455975247364
"ENSG00000177614"	"PGBD5"	2.96036947810493e-29	1.65843443379478	1.78805663796196	2.96537469797145	-1.21369495661635	1.05293646100004	-1.15267634997046	-1.15706180003357	-1.05446443137174	-1.22008051303435	1.99892546153175	1.48315986292777	-1.34774781296053	-1.00695776151313	-1.29379925870991	-1.28485951264306	-1.70997735980272	-2.43938362497091	-1.42655901903423
"ENSG00000213064"	"SFT2D2"	2.9607261177727e-29	-1.30928189889621	-1.12693774124444	-1.47547918579432	-1.01212855930367	-1.00217705738461	-1.01433202125788	-1.02739768674454	-1.03012546580824	-1.05834852062802	-1.36870138037638	-1.21142473131881	1.12982783411261	-1.05806225336588	1.05195737959801	1.11303639550234	1.06278213700856	1.15082144126925	1.08283852465614
"ENSG00000100462"	"PRMT5"	2.97626052108675e-29	1.03690226744176	-1.01192370318104	1.02468423674848	-1.05184580532492	1.02181651468655	-1.02938814376824	-1.07153503560073	-1.02812717031363	-1.10167428404409	-1.0044803652764	-1.02949408638791	-1.02490215038164	-1.09554786155976	-1.14384731226637	-1.04408702933146	-1.05952368387162	-1.16216321125238	-1.09687327328607
"ENSG00000149212"	"SESN3"	3.14010368360764e-29	1.29617088369739	1.14631520781962	1.48582039591532	-1.24409327999277	-1.20153557051081	-1.49482232894479	1.01289318022028	1.0658462687037	1.07958841673322	1.07245206349601	-1.57205982063213	-1.6859587985761	-1.50361730935885	-2.01172068953091	-1.33792067769473	-2.07099000525543	-2.16360096949003	-1.04471820916547
"ENSG00000204387"	"C6orf48"	3.21045936821783e-29	1.04880274541737	1.04230783034314	1.09317531403392	-1.02693425122801	-1.07529761971294	-1.10425995594717	-1.06477597001557	-1.04728080121537	-1.11511943099279	-1.19995059459145	-1.54841559029883	-1.29039945250915	-1.29240854229377	-1.72917756531324	-1.33794965657244	-1.44852002921586	-1.88755117419688	-1.30308945415045
"ENSG00000196839"	"ADA"	3.27036359270332e-29	-1.0568880316334	-1.07055425668793	-1.13145598110767	-1.16509502789194	-1.01477125929236	-1.18230494864918	-1.14899280316303	-1.03162873283688	-1.18533398956577	-1.25009723325041	-1.52990568080104	-1.22382934711654	-1.37808549936038	-1.66323258864225	-1.20691538327209	-1.30627807872622	-1.60275718592951	-1.22696477268638
"ENSG00000166833"	"NAV2"	3.88777677290048e-29	1.3566723889018	1.17995096953062	1.6008069006201	1.1239886212865	1.02138322899812	1.14802312736675	1.15623891488272	1.09594067216928	1.26716925356485	1.89613984284418	2.29867397291486	1.21229137270112	1.57093165981658	1.95907009080039	1.24707531263908	1.35982196944769	1.81958797236515	1.33810749733967
"ENSG00000105855"	"ITGB8"	3.92605248344699e-29	-1.38804916965007	-1.24628502279482	-1.72990489103767	-1.31614267094353	-1.17108240509919	-1.54131152454223	-1.1219670514592	-1.08583950721451	-1.21827615026737	-2.77016616278999	-4.42427430329746	-1.59711513436491	-2.6266604758468	-3.57616293677027	-1.36148656046509	-2.46816403244227	-3.11577121602041	-1.26238417506527
"ENSG00000110881"	"ASIC1"	3.93930085689062e-29	-1.23344866091397	-1.25230639451283	-1.54465564536585	-1.13354611428264	-1.00262848489814	-1.13652562312537	-1.06801700153112	-1.04294295693586	-1.11388080963464	-1.51498722998174	-1.63614570542123	-1.07997326514822	-1.392281610214	-1.41670382055234	-1.01754114265331	-1.1146962177283	-1.17985604655799	-1.05845523452343
"ENSG00000137207"	"YIPF3"	4.11516922738407e-29	-1.02537770633901	-1.02009618913202	-1.04598389065735	1.00928838576033	-1.07460956850491	-1.06472003806461	1.01750631849197	1.00683794324891	1.02446396895322	1.02253060554533	1.0263076026835	1.00369377416939	1.05821877448536	1.07077576129513	1.0118661538734	1.00453687623715	1.09976331976548	1.09479636415642
"ENSG00000257743"	"MGAM2"	4.47909841274688e-29	-1.24300867523327	-1.15593543810297	-1.43683777757156	1.48404003205153	1.09216119377037	1.62081093300842	-1.19759174891925	-1.14263015386727	-1.36840444433777	-1.00964062855116	1.10815547341804	1.1188387887142	1.82706062144174	1.15018065898409	-1.588498821616	2.30660525437591	1.16357386459694	-1.98234536247074
"ENSG00000023228"	"NDUFS1"	4.49707260996831e-29	1.08553575452161	1.05743255172304	1.14788084289038	1.15792263853831	1.04327256296911	1.20802891882781	1.0877199059248	1.03792080268765	1.1289671178568	1.44805613245453	1.92008743242836	1.32597583021434	1.54461699732982	1.92395074291106	1.24558433983117	1.52393316338156	1.88844999726921	1.23919476434177
"ENSG00000080845"	"DLGAP4"	4.59772431959015e-29	-1.08692829134367	-1.13083427353147	-1.22913576472242	-1.01577782243352	-1.05391857153754	-1.07054711161865	-1.01541193811351	-1.029522049609	-1.04538897972406	1.00461153517526	1.01511938741239	1.01045961734383	1.07497985807192	1.08661513604014	1.01082371718954	1.15343262723824	1.193545721958	1.03477714586226
"ENSG00000075624"	"ACTB"	4.99299972101192e-29	-1.13927328029028	-1.08307986162019	-1.23392394676438	-1.07888182745869	1.00887941846274	-1.06938629901144	-1.0577169988351	-1.01790366560791	-1.07665401029005	-1.40468836091857	-1.51216073734139	-1.07650976502186	-1.33022758635367	-1.40391084784283	-1.05539147003494	-1.21738012418524	-1.31942809468195	-1.08382588845453
"ENSG00000143621"	"ILF2"	5.86630586394653e-29	1.03380718201315	1.0151171899075	1.04943544151139	-1.01821007396905	1.02926272216167	1.01085497823601	-1.03666664798061	-1.03903784604619	-1.0771358809857	-1.04495260212371	-1.08506022858057	-1.03838224468301	-1.09995147463101	-1.16287361502733	-1.05720446933119	-1.08483444112013	-1.22653533863861	-1.13061983667495
"ENSG00000122952"	"ZWINT"	5.90537681279371e-29	-1.00337236614994	1.01924851675182	1.01582279035927	1.08579409499969	1.05418006531398	1.14462248998431	1.07309054301743	-1.0263957041947	1.04549399284495	1.00060433375222	1.11777362621569	1.11709852587194	1.09011418515708	1.20351736733405	1.10402871893702	1.12747443240912	1.15042271413867	1.02035370476696
"ENSG00000113845"	"TIMMDC1"	6.04253152347084e-29	1.13468964842304	1.0394537829312	1.17945744750621	-1.0071045655167	-1.03799135069056	-1.0453658282473	-1.00074799743801	-1.00444326859922	-1.00519458959076	1.22855543615058	1.2026960024178	-1.02150122198859	1.07508573728274	1.05914164544038	-1.01505378615883	-1.003588828973	1.01443318566845	1.01807381287636
"ENSG00000026950"	"BTN3A1"	6.24426273785595e-29	1.05040114915111	-1.05329270986279	-1.00275281564002	-1.1014986180505	-1.08516419436073	-1.19530686044623	-1.08674534476357	-1.03160772918973	-1.12109489731906	-1.03364244087881	-1.24620052896156	-1.20563986120967	-1.19594023685632	-1.42256103201317	-1.18949173894555	-1.2321280793834	-1.39327362861942	-1.13078636217484
"ENSG00000070718"	"AP3M2"	6.26701867851702e-29	1.06424167908653	-1.01661860921115	1.04684457813765	-1.03298002020085	1.00558460041349	-1.02724327697152	1.04182857192025	1.05473558647885	1.09885366981472	-1.18595103695407	-1.23855205548255	-1.04435344874235	-1.30376387686335	-1.2651973219868	1.0304826403015	-1.27532911604261	-1.17993099503573	1.08085059330439
"ENSG00000001461"	"NIPAL3"	6.28699197901697e-29	-1.98491001908991	-1.38889336669904	-2.75682835900844	1.01980958333285	-1.06585112238298	-1.0451471919882	-1.00815698853561	-1.01798417497171	-1.02628786021638	-2.08584756732425	-1.86423752643458	1.11887435895227	-1.03043987091545	1.05611549130617	1.08826351053334	1.26458988095412	1.44091807751728	1.13943508422677
"ENSG00000265808"	"SEC22B"	6.45473413755583e-29	-1.00423295880339	1.04774068971878	1.04332434076575	-1.01541533920182	-1.07195756826664	-1.08848215779143	1.03539047716643	1.02092685377776	1.05705794228498	1.07725098945587	1.07399978230115	-1.0030271953573	1.06538763671378	1.11671623598198	1.04817833199804	-1.05420179775063	1.08813717416056	1.14711616519935
"ENSG00000164120"	"HPGD"	7.53503398349132e-29	1.43817397779393	1.36959205227365	1.96971164977335	1.54392197060475	1.33955058901142	2.06816158511126	1.20745461657844	1.13726210671762	1.37319238101591	3.33579169344391	6.8530096074204	2.05438775475373	3.58107027688608	5.7536141076819	1.60667444725071	3.50252090812774	4.77760314867479	1.36404700328503
"ENSG00000162714"	"ZNF496"	7.8213830913062e-29	1.04363810705166	-1.02541238628906	1.0177740399924	1.05196825407273	1.09900166491734	1.15611486266612	1.0275678196696	-1.00314656881448	1.02434464874259	-1.04083398357121	1.02526288528858	1.06712845310262	-1.03259200471481	1.00947554569507	1.04237637743985	1.09136029972436	1.03188184099054	-1.05764076502861
"ENSG00000113719"	"ERGIC1"	7.96805561208872e-29	1.04203346270147	-1.09492456376077	-1.05075758404359	-1.06200891727213	-1.03850141003332	-1.10289775805507	1.01179226423197	-1.0096889471064	1.00208313375282	1.00507242237759	-1.01480207625073	-1.01994958101113	-1.10106376898398	-1.0451332342167	1.05351521981711	-1.04432425253024	1.03758799599931	1.08357830835633
"ENSG00000162174"	"ASRGL1"	7.98587119055192e-29	1.40340601529889	1.21890268041747	1.71061535376182	1.12378836632707	-1.00503401209862	1.11815953768618	1.14925522087752	1.0222208088455	1.17479260145533	2.0930923833642	2.46237411241011	1.17642877685713	1.67606013115993	2.01644874939364	1.20308854790201	1.36816918342874	1.69107501748597	1.23601308812409
"ENSG00000063854"	"HAGH"	8.06088576916069e-29	1.02972804433209	1.04666998218533	1.0777854338168	1.01698058130288	-1.0521749422732	-1.03460671876864	1.02719839280434	1.00797688114203	1.03539223229302	1.23948549261341	1.26829707658091	1.02324479321396	1.22414134851702	1.26518135136095	1.03352554253122	1.11156238963306	1.21841036270214	1.09612413488041
"ENSG00000071564"	"TCF3"	8.34733217948021e-29	-1.02923700656486	-1.06163001564912	-1.09266889938611	1.06501870232984	1.13233044362194	1.20595309967481	-1.02753893643091	-1.00788269362878	-1.03563871105844	-1.08569830228524	1.06907763903915	1.16069577771591	1.00963284073882	1.0708443543872	1.06062749860989	1.21369577843068	1.12794923049307	-1.07601986474172
"ENSG00000179051"	"RCC2"	8.433624147411e-29	-1.06662911557531	-1.01136177184596	-1.07874791223073	1.02474906928629	1.08127274391124	1.10803323796767	-1.04186306144934	-1.01028354427325	-1.05257710636842	-1.0286616694465	-1.01555882756369	1.01290210032859	1.06257210307795	1.00808628946658	-1.05404875969516	1.1619841369058	1.00916217201375	-1.15143449599097
"ENSG00000169783"	"LINGO1"	8.50329051466479e-29	1.27529077832573	1.06248155037496	1.35497292333441	-1.09341555718709	1.06696646188366	-1.02478905968304	1.23522808383711	1.14436058193316	1.41354632884002	1.02734089172252	1.20731512121857	1.17518452827697	-1.35731263906043	1.16938785186564	1.58722491130095	-1.35160727971382	1.25950550594903	1.70235681068035
"ENSG00000170579"	"DLGAP1"	8.70409482544035e-29	-1.64181372751972	-1.32105080576142	-2.16891934765009	-1.04572936924368	1.01966049498105	-1.02556622953517	1.00751989466741	1.02136999688501	1.02905059167803	-1.97864372093387	-1.49783005404337	1.3210068228986	-1.26026833347042	1.10437094605546	1.39180373171846	1.06883850266117	1.49010746043999	1.39413714675319
"ENSG00000197724"	"PHF2"	8.93480853545751e-29	-1.03446847588437	-1.10933902925511	-1.14757625483258	1.00646364902855	1.0550115800371	1.06183080461151	-1.02237034764833	-1.00324169762658	-1.02568456317779	-1.21517379357222	-1.25510903033771	-1.03286380678775	-1.1671402340612	-1.24043050667729	-1.06279474434796	1.00276341085324	-1.12179556879228	-1.1248955508422
"ENSG00000211459"	"MT-RNR1"	9.21986729947144e-29	-1.11481373786663	-1.00074469838595	-1.11564393785785	1.05769125446523	-1.01766880395266	1.03932757922531	1.01878555399079	1.01601042471285	1.0350967434015	1.05152964379936	1.19219925900394	1.13377617648164	1.23988882491135	1.35404761841805	1.09207179806211	1.21926914070536	1.37675099717133	1.12916086465935
"ENSG00000118971"	"CCND2"	9.22777700619907e-29	1.66107649624799	1.56022834787673	2.59165863743788	1.14675597941267	1.2317461119253	1.41251221896865	1.04267822552802	1.08437591991409	1.13065515998134	2.73246407468506	4.16038280685756	1.5225754824744	1.88640891810415	2.61152365491294	1.38438894655859	1.48925434763321	1.81503776003521	1.21875605931233
"ENSG00000159921"	"GNE"	9.96563720585446e-29	-1.14429275094504	-1.12012824757018	-1.28175463382332	-1.08376917319569	-1.06554199352506	-1.15480156532794	-1.01295516140063	-1.0207299795555	-1.0339537011871	-1.09207017623295	-1.20494913589994	-1.10336236821004	-1.03430873872983	-1.06664963614167	-1.03126812739836	1.01635864447351	1.02880979273748	1.01225074271928
"ENSG00000101850"	"GPR143"	1.02287859232616e-28	1.15857973476643	1.11590875990216	1.29286927507099	1.04797043928214	-1.04126946237807	1.0064353917465	1.03723418005529	1.02046896771745	1.05846529300228	1.36704270540313	1.37922616186239	1.00891227202421	1.23653150621314	1.23477087867288	-1.00142587387722	1.06417577343313	1.12916522318309	1.06107022107852
"ENSG00000025770"	"NCAPH2"	1.10036038907837e-28	-1.00031228673515	-1.04363462147418	-1.0439605347228	1.03926831741162	1.03608791656309	1.07677334573704	1.07020923003804	1.00055612767362	1.07080440300743	-1.19278349535791	-1.1362699503494	1.04973602002863	-1.14735636717158	-1.06139546101079	1.0809885752469	-1.06109249639765	-1.01645297681638	1.0439169549398
"ENSG00000187908"	"DMBT1"	1.22215387630224e-28	-1.32102900585499	1.07217279461841	-1.23210457538717	1.07177090489449	-1.00885553046106	1.0623631159604	1.29376041789601	1.07500281660609	1.39079609325168	-1.11002955062016	1.03195294636332	1.14549826531283	1.27549798309969	1.76370566076807	1.3827584865967	1.17919604497564	1.76836099787867	1.49963274165765
"ENSG00000076716"	"GPC4"	1.52051293811395e-28	-1.26567497294883	-1.12419267255494	-1.42286253042524	-1.00991669709628	-1.00057437338016	-1.01049676636327	-1.03754522320405	-1.05662742850536	-1.09629874115211	-1.15413913616867	-1.01790182697166	1.13384130530773	1.08587159359747	1.19842059399768	1.10364853548414	1.22002813717278	1.27505269507992	1.04510105646797
"ENSG00000114446"	"IFT57"	1.58685381286747e-28	-1.14375434989364	-1.14962538146051	-1.31488903079359	-1.02597052562659	1.02709768840363	1.00109863075876	-1.04110194956606	-1.01628201382687	-1.05805318590408	-1.44351009924016	-1.45720969533455	-1.00949047471272	-1.29485742756077	-1.32642455513322	-1.02437884426544	-1.09661417904129	-1.17257450976565	-1.06926805450462
"ENSG00000184500"	"PROS1"	1.63291896167443e-28	-1.18016156925098	1.06901341149598	-1.10397265044548	1.0044070271034	1.02528021349384	1.02979865118329	-1.05191986267746	-1.00439556222335	-1.05654364188784	-1.00366728052855	1.15248543592693	1.15671192332554	1.18103139981691	1.29298729766401	1.0947950222699	1.13271556065204	1.20422134103868	1.06312774616205
"ENSG00000197535"	"MYO5A"	1.63680790602858e-28	1.47923960041185	1.35290528106878	2.00127106736326	1.00319765301127	1.00538136394505	1.00859622469095	1.04020439909092	1.06736159962771	1.11027423135346	1.88195371199848	1.90731078758679	1.01347380407214	1.27631219879936	1.341224958505	1.05085962491521	-1.05433746995143	1.05814652156549	1.11564352638526
"ENSG00000145675"	"PIK3R1"	1.70899577766898e-28	-1.12534329472695	-1.01428492927234	-1.14141874409923	-1.04288228273502	-1.10859389606445	-1.15613293295381	1.03757813820582	1.00086197318436	1.03847250273763	1.00367976364776	-1.04432487022663	-1.04816773892055	1.0830410208063	1.11807315316718	1.03234608079277	-1.00917760495772	1.13502226524505	1.14543905121368
"ENSG00000144381"	"HSPD1"	1.88311996672622e-28	-1.02543204447347	1.01274756883367	-1.01252481470226	1.16036118564972	1.10558264787645	1.28287519212368	1.03583146897031	-1.00730741348059	1.02831713050851	1.252516832393	1.73953164240737	1.38882895416574	1.49033413590332	1.8476866412404	1.23978012495868	1.62694792947291	1.81119445258185	1.1132467239862
"ENSG00000133816"	"MICAL2"	1.89119171444059e-28	-1.0602498445747	1.00653402519704	-1.0533671172886	-1.07201177111331	1.08428564267144	1.01144938133038	-1.07936746901294	-1.00557245880717	-1.08538219977181	-1.37087577263023	-1.66076629025856	-1.21146373976114	-1.3860836410527	-1.69071197370224	-1.21977629893834	-1.28669078661894	-1.71124211098175	-1.32995598381365
"ENSG00000178035"	"IMPDH2"	1.93808743963599e-28	1.01318494082221	-1.08204818754098	-1.0679671044685	-1.0680689589817	-1.00124140834779	-1.06939486870339	-1.02039918005653	-1.00780844212971	-1.02836690800321	-1.18357565828297	-1.25994909053313	-1.0645277145704	-1.2808080378631	-1.30260225149509	-1.01701598755451	-1.18515797948661	-1.21323020629727	-1.02368648509022
"ENSG00000089057"	"SLC23A2"	1.94364962778396e-28	-1.13915692118177	-1.12544992513856	-1.2820640716651	-1.08953424058696	-1.0473043505227	-1.14107395021017	-1.05386306174758	-1.03268742643706	-1.08831113305319	-1.24003848433321	-1.30944882475019	-1.05597434377555	-1.18602131383706	-1.21140443602923	-1.02140191065374	-1.10366996705009	-1.11155734384491	-1.00714649943397
"ENSG00000136933"	"RABEPK"	2.00252127252286e-28	-1.06251690826222	-1.07810632087278	-1.1455061948317	-1.04976743561738	1.02367163811941	-1.02549235177201	-1.06735533142815	-1.02535877380457	-1.09442215384694	-1.14186124400338	-1.11709931876119	1.02216627011253	-1.12815969386199	-1.12218629590058	1.00532300027476	-1.02222927976603	-1.06728208718172	-1.04407309427294
"ENSG00000134955"	"SLC37A2"	2.02535888378405e-28	-1.25912820381856	-1.28267338148836	-1.61505023091932	1.13320409211596	-1.06119966017171	1.06785191764253	1.08740284428156	-1.02201375934009	1.06398063073407	1.05498016763713	1.51696545322222	1.43790897663963	1.50529764309269	2.07699813751061	1.37979232681408	1.81945517933895	2.60672637725148	1.43269612071376
